Name,ViewCount,CurrentPosition,WeekStartDate
Ed Sheeran,8461199,65,20210708
Roddy Rich,8440032,66,20210708
King Von,8400500,67,20210708
Billie Eilish,8301822,68,20210708
Karol G,8249724,69,20210708
Travis Scott,8245974,70,20210708
Daddy Yankee,8204264,71,20210708
Usher,8182473,72,20210708
Maroon 5,8016770,73,20210708
NF,7941875,74,20210708
Romeo Santos,7771479,75,20210708
El Fantasma,7655159,76,20210708
Upchurch,7559555,77,20210708
Jason Aldean,7312152,78,20210708
Tom MacDonald,7214595,79,20210708
Kendrick Lamar,7190129,80,20210708
Nio Garcia,7178575,81,20210708
Khalid,7081439,82,20210708
Christian Nodal,7070273,83,20210708
XXXTENTACION,7057355,84,20210708
YNW Melly,6957802,85,20210708
H.E.R.,6895827,86,20210708
Twenty One Pilots,6879250,87,20210708
Metallica,6878690,88,20210708
Wiz Khalifa,6811150,89,20210708
Katy Perry,6738087,90,20210708
Lady Gaga,6614415,91,20210708
AC/DC,6582250,92,20210708
Jeezy,6564581,93,20210708
Chris Stapleton,6549842,94,20210708
Yung Bleu,6460426,95,20210708
EST Gee,6458915,96,20210708
50 Cent,6403919,97,20210708
Carin Leon,6395330,98,20210708
Gunna,6340419,99,20210708
42 Dugg,6307481,100,20210708
YoungBoy Never Broke Again,35979737,1,20210715
Lil Baby,32180026,2,20210715
Bad Bunny,30503140,3,20210715
Lil Durk,27603481,4,20210715
BTS(방탄소년단),25628405,5,20210715
Kevin Gates,24411179,6,20210715
Doja Cat,23964698,7,20210715
Drake,23644441,8,20210715
Juice WRLD,23102895,9,20210715
Rod Wave,22367984,10,20210715
Olivia Rodrigo,21433689,11,20210715
Polo G,20847192,12,20210715
Eminem,20764089,13,20210715
Moneybagg Yo,20406673,14,20210715
The Weeknd,18757981,15,20210715
Future,16662544,16,20210715
J. Balvin,16238464,17,20210715
MO3,16137328,18,20210715
DaBaby,15374100,19,20210715
Post Malone,15337114,20,20210715
Justin Bieber,15254940,21,20210715
Lil Wayne,14439729,22,20210715
Chris Brown,14248867,23,20210715
Ozuna,14023182,24,20210715
Ariana Grande,13893789,25,20210715
Migos,13242683,26,20210715
Bruno Mars,13176998,27,20210715
Morgan Wallen,13083502,28,20210715
Billie Eilish,13055928,29,20210715
Rauw Alejandro,12626374,30,20210715
DJ Khaled,12166718,31,20210715
Kodak Black,11922044,32,20210715
J. Cole,11808586,33,20210715
Myke Towers,11750604,34,20210715
Megan Thee Stallion,11661094,35,20210715
The Kid LAROI,11145047,36,20210715
Nicki Minaj,11125945,37,20210715
Pooh Shiesty,10900245,38,20210715
Tupac,10592137,39,20210715
Grupo Firme,10523162,40,20210715
Rihanna,10496740,41,20210715
Luke Combs,10407213,42,20210715
Anuel AA,10304000,43,20210715
Machine Gun Kelly,10164705,44,20210715
Farruko,9998039,45,20210715
Lil Tjay,9992803,46,20210715
Marshmello,9845033,47,20210715
Taylor Swift,9759836,48,20210715
Pop Smoke,9752954,49,20210715
Bo Burnham,9722087,50,20210715
Cardi B,9664681,51,20210715
Gucci Mane,9647095,52,20210715
Lil Uzi Vert,9492801,53,20210715
Imagine Dragons,9395885,54,20210715
Beyoncé,9212245,55,20210715
Young Thug,8885048,56,20210715
NLE Choppa,8684429,57,20210715
Banda MS,8661167,58,20210715
Boosie Badazz,8623360,59,20210715
Kanye West,8580017,60,20210715
Ed Sheeran,8571746,61,20210715
Los Dos Carnales,8504756,62,20210715
Dua Lipa,8434477,63,20210715
Roddy Rich,8398935,64,20210715
Karol G,8373961,65,20210715
Michael Jackson,8341981,66,20210715
King Von,8305850,67,20210715
Travis Scott,8211099,68,20210715
NF,8199872,69,20210715
Usher,8198064,70,20210715
G Herbo,8126880,71,20210715
Lil Nas X,8066532,72,20210715
Daddy Yankee,7996185,73,20210715
Yung Bleu,7953285,74,20210715
Maroon 5,7945185,75,20210715
Romeo Santos,7473297,76,20210715
Kane Brown,7470026,77,20210715
Twenty One Pilots,7343420,78,20210715
Khalid,7226450,79,20210715
Jason Aldean,7215566,80,20210715
Kendrick Lamar,7209929,81,20210715
Upchurch,7108608,82,20210715
El Fantasma,7049157,83,20210715
XXXTENTACION,6950506,84,20210715
Metallica,6905879,85,20210715
Wiz Khalifa,6905529,86,20210715
H.E.R.,6866698,87,20210715
Christian Nodal,6813753,88,20210715
YNW Melly,6693866,89,20210715
Nio Garcia,6676395,90,20210715
Maluma,6663221,91,20210715
Lady Gaga,6625228,92,20210715
Jhené Aiko,6565233,93,20210715
Katy Perry,6456208,94,20210715
"Tyler, the Creator",6444829,95,20210715
50 Cent,6419765,96,20210715
Five Finger Death Punch,6417345,97,20210715
Jeezy,6401737,98,20210715
AC/DC,6387754,99,20210715
JellyRoll,6367188,100,20210715
YoungBoy Never Broke Again,35322951,1,20210722
Lil Baby,29577196,2,20210722
Bad Bunny,28078932,3,20210722
Pop Smoke,27691486,4,20210722
Lil Durk,25540060,5,20210722
Kevin Gates,24858390,6,20210722
Doja Cat,24040460,7,20210722
Drake,22970964,8,20210722
Juice WRLD,22538840,9,20210722
Rod Wave,20904305,10,20210722
Eminem,20760807,11,20210722
Polo G,19466486,12,20210722
Olivia Rodrigo,19206492,13,20210722
Moneybagg Yo,19029980,14,20210722
The Weeknd,18944535,15,20210722
Future,16907802,16,20210722
BTS(방탄소년단),16233647,17,20210722
J. Balvin,15811464,18,20210722
MO3,15550722,19,20210722
Kodak Black,15455941,20,20210722
Ariana Grande,14641651,21,20210722
Lil Wayne,14402190,22,20210722
Ozuna,14061986,23,20210722
DaBaby,13947305,24,20210722
Chris Brown,13510118,25,20210722
Justin Bieber,13497993,26,20210722
Post Malone,13270894,27,20210722
Bruno Mars,12873216,28,20210722
Morgan Wallen,12775202,29,20210722
Migos,12503543,30,20210722
Lil Uzi Vert,12151242,31,20210722
Myke Towers,11713461,32,20210722
J. Cole,11427408,33,20210722
DJ Khaled,11132877,34,20210722
Rauw Alejandro,11076698,35,20210722
Megan Thee Stallion,11013657,36,20210722
Nicki Minaj,10827737,37,20210722
Rihanna,10602500,38,20210722
Tupac,10541293,39,20210722
Pooh Shiesty,10433734,40,20210722
Farruko,10373847,41,20210722
Luke Combs,10364025,42,20210722
Grupo Firme,10061014,43,20210722
Anuel AA,10030819,44,20210722
Boosie Badazz,9990854,45,20210722
Machine Gun Kelly,9915297,46,20210722
Billie Eilish,9904471,47,20210722
Imagine Dragons,9895366,48,20210722
Marshmello,9879358,49,20210722
Taylor Swift,9747670,50,20210722
Lil Tjay,9697404,51,20210722
Gucci Mane,9497494,52,20210722
Normani,9374479,53,20210722
Kanye West,9336011,54,20210722
Cardi B,9320000,55,20210722
EST Gee,9230911,56,20210722
Beyoncé,9212954,57,20210722
The Kid LAROI,9098066,58,20210722
Los Dos Carnales,8929721,59,20210722
Lil Nas X,8714549,60,20210722
King Von,8693712,61,20210722
Trippie Redd,8654853,62,20210722
Banda MS,8653485,63,20210722
Michael Jackson,8640518,64,20210722
Daddy Yankee,8636572,65,20210722
Young Thug,8629346,66,20210722
Bo Burnham,8563521,67,20210722
Usher,8479797,68,20210722
Ed Sheeran,8452836,69,20210722
NF,8407019,70,20210722
Karol G,8257682,71,20210722
Dua Lipa,8232988,72,20210722
Travis Scott,8050455,73,20210722
Maroon 5,7800294,74,20210722
Roddy Rich,7703630,75,20210722
NLE Choppa,7697135,76,20210722
Romeo Santos,7503766,77,20210722
Khalid,7468072,78,20210722
Kendrick Lamar,7360756,79,20210722
$uicideboy$,7120960,80,20210722
Kane Brown,7077543,81,20210722
Metallica,6975978,82,20210722
Wiz Khalifa,6927293,83,20210722
Upchurch,6924314,84,20210722
XXXTENTACION,6908743,85,20210722
Katy Perry,6743059,86,20210722
Twenty One Pilots,6665919,87,20210722
El Fantasma,6665461,88,20210722
Jeezy,6664503,89,20210722
Tom MacDonald,6652130,90,20210722
Lady Gaga,6632111,91,20210722
A Boogie wit da Hoodie,6626701,92,20210722
Yung Bleu,6572190,93,20210722
Calibre 50,6543723,94,20210722
G Herbo,6541671,95,20210722
50 Cent,6530014,96,20210722
Linkin Park,6518230,97,20210722
Christian Nodal,6414503,98,20210722
Jhené Aiko,6359437,99,20210722
JellyRoll,6349034,100,20210722
YoungBoy Never Broke Again,35884374,1,20210729
Lil Nas X,31807864,2,20210729
Lil Baby,28965476,3,20210729
Bad Bunny,26447494,4,20210729
Lil Durk,24919203,5,20210729
Doja Cat,24727361,6,20210729
Kevin Gates,24524651,7,20210729
Drake,22845906,8,20210729
Juice WRLD,22178207,9,20210729
Rod Wave,20852581,10,20210729
Eminem,20304515,11,20210729
The Weeknd,19101914,12,20210729
Olivia Rodrigo,17433016,13,20210729
Moneybagg Yo,17306337,14,20210729
Polo G,17021672,15,20210729
Pop Smoke,16711334,16,20210729
Future,16450226,17,20210729
BTS(방탄소년단),16324159,18,20210729
Kodak Black,16009092,19,20210729
J. Balvin,15769974,20,20210729
The Kid LAROI,15088073,21,20210729
MO3,14852445,22,20210729
Lil Wayne,14393373,23,20210729
Ozuna,14073279,24,20210729
Ariana Grande,13707842,25,20210729
Chris Brown,13205313,26,20210729
Morgan Wallen,12998279,27,20210729
DaBaby,12958757,28,20210729
Justin Bieber,12828375,29,20210729
Bruno Mars,12352030,30,20210729
Post Malone,12112309,31,20210729
Migos,12097164,32,20210729
Farruko,11873983,33,20210729
J. Cole,11747729,34,20210729
Myke Towers,11726903,35,20210729
EST Gee,11416819,36,20210729
Nicki Minaj,10754077,37,20210729
Kanye West,10662068,38,20210729
Megan Thee Stallion,10655818,39,20210729
Rauw Alejandro,10596448,40,20210729
Rihanna,10573107,41,20210729
DJ Khaled,10490163,42,20210729
Pooh Shiesty,10450290,43,20210729
Luke Combs,10447258,44,20210729
Tupac,10293215,45,20210729
Grupo Firme,10212098,46,20210729
Taylor Swift,10132701,47,20210729
Marshmello,10060709,48,20210729
Anuel AA,9914982,49,20210729
Boosie Badazz,9813137,50,20210729
Machine Gun Kelly,9764823,51,20210729
Lil Uzi Vert,9409511,52,20210729
Imagine Dragons,9307463,53,20210729
Beyoncé,9269642,54,20210729
Cardi B,9262110,55,20210729
Young Thug,9110539,56,20210729
Lil Tjay,9041680,57,20210729
Gucci Mane,8973322,58,20210729
Yung Bleu,8823498,59,20210729
Michael Jackson,8584336,60,20210729
Banda MS,8487119,61,20210729
Ed Sheeran,8473248,62,20210729
Travis Scott,8434827,63,20210729
Daddy Yankee,8353208,64,20210729
Karol G,8350061,65,20210729
Billie Eilish,8300451,66,20210729
Dua Lipa,8243620,67,20210729
Usher,8242217,68,20210729
NF,8198568,69,20210729
Bo Burnham,7986638,70,20210729
Khalid,7875984,71,20210729
Maroon 5,7868604,72,20210729
King Von,7857330,73,20210729
Los Dos Carnales,7848502,74,20210729
Roddy Rich,7541430,75,20210729
Romeo Santos,7406091,76,20210729
Kendrick Lamar,7398630,77,20210729
NLE Choppa,7282765,78,20210729
Jason Aldean,7214331,79,20210729
Kane Brown,6995184,80,20210729
Metallica,6985670,81,20210729
Upchurch,6922250,82,20210729
Wiz Khalifa,6900777,83,20210729
Trippie Redd,6862639,84,20210729
XXXTENTACION,6857912,85,20210729
$uicideboy$,6808309,86,20210729
Jeezy,6715630,87,20210729
Nio Garcia,6672307,88,20210729
A Boogie wit da Hoodie,6635299,89,20210729
Katy Perry,6602554,90,20210729
Lady Gaga,6553725,91,20210729
Twenty One Pilots,6517916,92,20210729
Tory Lanez,6514859,93,20210729
Halsey,6384733,94,20210729
El Fantasma,6379543,95,20210729
Calibre 50,6374410,96,20210729
50 Cent,6352982,97,20210729
Chris Stapleton,6343467,98,20210729
Linkin Park,6316727,99,20210729
Mac Miller,6237733,100,20210729
YoungBoy Never Broke Again,35446230,1,20210805
Bad Bunny,30413510,2,20210805
Lil Baby,28788829,3,20210805
Doja Cat,24957225,4,20210805
Lil Durk,24085988,5,20210805
Kevin Gates,24056225,6,20210805
Juice WRLD,22557109,7,20210805
Drake,22002082,8,20210805
Billie Eilish,20934558,9,20210805
Rod Wave,20568563,10,20210805
Eminem,20156259,11,20210805
Lil Nas X,18618682,12,20210805
Bruno Mars,18593495,13,20210805
The Weeknd,18250984,14,20210805
Moneybagg Yo,16713557,15,20210805
Olivia Rodrigo,16653831,16,20210805
Future,16126783,17,20210805
Polo G,16019574,18,20210805
J. Balvin,15709003,19,20210805
Pop Smoke,15365577,20,20210805
MO3,15267564,21,20210805
Kodak Black,14833782,22,20210805
Grupo Firme,14374884,23,20210805
BTS(방탄소년단),14076858,24,20210805
Lil Wayne,13998175,25,20210805
Ozuna,13452015,26,20210805
Justin Bieber,13270091,27,20210805
Chris Brown,13114575,28,20210805
Farruko,13042320,29,20210805
The Kid LAROI,12918024,30,20210805
Morgan Wallen,12858809,31,20210805
J. Cole,12621173,32,20210805
Ariana Grande,12481576,33,20210805
Post Malone,11993355,34,20210805
DaBaby,11882824,35,20210805
Beyoncé,11370308,36,20210805
Myke Towers,10793443,37,20210805
Tupac,10585947,38,20210805
Nicki Minaj,10460064,39,20210805
Rihanna,10328297,40,20210805
Migos,10300319,41,20210805
Luke Combs,10257528,42,20210805
Megan Thee Stallion,10237668,43,20210805
Pooh Shiesty,10181166,44,20210805
Rauw Alejandro,10138985,45,20210805
Kanye West,10062713,46,20210805
DJ Khaled,9979289,47,20210805
Marshmello,9827293,48,20210805
Taylor Swift,9788514,49,20210805
Anderson .Paak,9715723,50,20210805
Aventura,9607479,51,20210805
EST Gee,9578287,52,20210805
Michael Jackson,9568933,53,20210805
Machine Gun Kelly,9568170,54,20210805
Lil Uzi Vert,9469203,55,20210805
Imagine Dragons,9412660,56,20210805
Anuel AA,9399024,57,20210805
Silk Sonic,9143796,58,20210805
Boosie Badazz,9083634,59,20210805
Cardi B,8978674,60,20210805
NF,8682028,61,20210805
Gucci Mane,8632944,62,20210805
Lil Tjay,8585257,63,20210805
Young Thug,8447100,64,20210805
Ed Sheeran,8407238,65,20210805
Daddy Yankee,8320151,66,20210805
Banda MS,8249467,67,20210805
Usher,8190887,68,20210805
Dua Lipa,8144008,69,20210805
Travis Scott,8100704,70,20210805
Yung Bleu,8030108,71,20210805
Maroon 5,7913907,72,20210805
Khalid,7862204,73,20210805
Karol G,7747403,74,20210805
Jason Aldean,7638362,75,20210805
Romeo Santos,7625027,76,20210805
Los Dos Carnales,7557538,77,20210805
Roddy Rich,7411749,78,20210805
Upchurch,7368099,79,20210805
Kendrick Lamar,7319675,80,20210805
NLE Choppa,7254760,81,20210805
King Von,7195957,82,20210805
Metallica,7042854,83,20210805
Wiz Khalifa,6942214,84,20210805
XXXTENTACION,6934018,85,20210805
Jeezy,6921687,86,20210805
$uicideboy$,6914991,87,20210805
Bo Burnham,6841622,88,20210805
Lady Gaga,6812685,89,20210805
Young Dolph,6803779,90,20210805
Kane Brown,6797343,91,20210805
Twenty One Pilots,6669670,92,20210805
El Fantasma,6632749,93,20210805
Katy Perry,6585302,94,20210805
G-Eazy,6552572,95,20210805
50 Cent,6501670,96,20210805
JellyRoll,6385592,97,20210805
Calibre 50,6368413,98,20210805
YNW Melly,6350290,99,20210805
Halsey,6342438,100,20210805
YoungBoy Never Broke Again,33267454,1,20210812
Bad Bunny,29114529,2,20210812
Lil Baby,28458715,3,20210812
Doja Cat,25368851,4,20210812
The Weeknd,24088279,5,20210812
Juice WRLD,22884868,6,20210812
Kevin Gates,22694463,7,20210812
Drake,22482263,8,20210812
Lil Durk,21099571,9,20210812
Eminem,20682479,10,20210812
Grupo Firme,19960187,11,20210812
Rod Wave,18386646,12,20210812
Kodak Black,17698021,13,20210812
Moneybagg Yo,16300653,14,20210812
Future,16156140,15,20210812
Lil Wayne,15368501,16,20210812
Olivia Rodrigo,15143299,17,20210812
Billie Eilish,15098165,18,20210812
Polo G,14940251,19,20210812
J. Balvin,14651779,20,20210812
Lil Nas X,14591943,21,20210812
Chris Brown,14563941,22,20210812
MO3,14530412,23,20210812
Justin Bieber,14477039,24,20210812
Ozuna,13736152,25,20210812
J. Cole,13554655,26,20210812
Bruno Mars,13544638,27,20210812
Pop Smoke,13483432,28,20210812
Ariana Grande,13402118,29,20210812
Farruko,12982383,30,20210812
The Kid LAROI,12963162,31,20210812
Morgan Wallen,12736275,32,20210812
BTS(방탄소년단),12699751,33,20210812
Nas,12605703,34,20210812
Post Malone,11939214,35,20210812
Nicki Minaj,11221210,36,20210812
Kanye West,10772512,37,20210812
Rihanna,10709891,38,20210812
DaBaby,10539293,39,20210812
Rauw Alejandro,10466303,40,20210812
Pooh Shiesty,10289109,41,20210812
Beyoncé,10157964,42,20210812
Taylor Swift,10079649,43,20210812
Machine Gun Kelly,10073606,44,20210812
Michael Jackson,10068709,45,20210812
Myke Towers,10048334,46,20210812
Anuel AA,9984889,47,20210812
Luke Combs,9933906,48,20210812
Megan Thee Stallion,9833964,49,20210812
Migos,9752677,50,20210812
DJ Khaled,9731920,51,20210812
Tupac,9668246,52,20210812
Marshmello,9492224,53,20210812
Imagine Dragons,9198308,54,20210812
Lil Uzi Vert,9168233,55,20210812
Aventura,8957926,56,20210812
EST Gee,8947523,57,20210812
Cardi B,8793398,58,20210812
Boosie Badazz,8758028,59,20210812
NF,8629534,60,20210812
Ed Sheeran,8476996,61,20210812
Gucci Mane,8410369,62,20210812
Lil Tjay,8357848,63,20210812
Banda MS,8096833,64,20210812
Young Thug,8095484,65,20210812
Travis Scott,8075142,66,20210812
Usher,7937971,67,20210812
Maroon 5,7854902,68,20210812
Los Dos Carnales,7784205,69,20210812
Dua Lipa,7784019,70,20210812
Jason Aldean,7773527,71,20210812
Daddy Yankee,7694377,72,20210812
King Von,7675285,73,20210812
Romeo Santos,7603306,74,20210812
Kendrick Lamar,7520674,75,20210812
Yung Bleu,7487316,76,20210812
Khalid,7474722,77,20210812
Karol G,7453267,78,20210812
Roddy Rich,7293449,79,20210812
YNW Melly,7099772,80,20210812
NLE Choppa,7091818,81,20210812
Lady Gaga,7089384,82,20210812
XXXTENTACION,7014652,83,20210812
Metallica,6966798,84,20210812
Upchurch,6865455,85,20210812
Wiz Khalifa,6815577,86,20210812
Jeezy,6800253,87,20210812
$uicideboy$,6735861,88,20210812
Twenty One Pilots,6698511,89,20210812
Katy Perry,6651887,90,20210812
Calibre 50,6613118,91,20210812
Tory Lanez,6591314,92,20210812
Meek Mill,6582015,93,20210812
50 Cent,6565860,94,20210812
Linkin Park,6512848,95,20210812
Chris Stapleton,6468562,96,20210812
El Fantasma,6430964,97,20210812
Kane Brown,6417910,98,20210812
G-Eazy,6244258,99,20210812
Mac Miller,6199744,100,20210812
YoungBoy Never Broke Again,36178922,1,20210819
Lil Baby,28585551,2,20210819
Bad Bunny,27196738,3,20210819
Doja Cat,24580210,4,20210819
Juice WRLD,23011726,5,20210819
Lil Durk,22569139,6,20210819
Drake,22464514,7,20210819
Kevin Gates,22409145,8,20210819
Rod Wave,20709816,9,20210819
Eminem,20654328,10,20210819
The Weeknd,19612196,11,20210819
Grupo Firme,17753431,12,20210819
Future,16028957,13,20210819
Moneybagg Yo,15831450,14,20210819
Lil Nas X,15784386,15,20210819
Justin Bieber,15707113,16,20210819
J. Balvin,15151753,17,20210819
Kodak Black,14845832,18,20210819
Polo G,14766109,19,20210819
Lil Wayne,14757552,20,20210819
Chris Brown,14710023,21,20210819
Olivia Rodrigo,14012746,22,20210819
MO3,13942377,23,20210819
The Kid LAROI,13539043,24,20210819
Ozuna,13531232,25,20210819
J. Cole,13488280,26,20210819
Farruko,13333638,27,20210819
Pop Smoke,12814533,28,20210819
Ariana Grande,12756630,29,20210819
Bruno Mars,12694313,30,20210819
Billie Eilish,12551824,31,20210819
Morgan Wallen,12428249,32,20210819
YNW Melly,11952616,33,20210819
Post Malone,11949557,34,20210819
BTS(방탄소년단),11920427,35,20210819
Machine Gun Kelly,11430116,36,20210819
$uicideboy$,11396558,37,20210819
Rauw Alejandro,11179390,38,20210819
Nicki Minaj,10999788,39,20210819
Lizzo,10839449,40,20210819
Kanye West,10722001,41,20210819
Rihanna,10665467,42,20210819
NLE Choppa,10242654,43,20210819
Myke Towers,10147105,44,20210819
DaBaby,10132119,45,20210819
Taylor Swift,10131313,46,20210819
Megan Thee Stallion,10043266,47,20210819
Luke Combs,9917024,48,20210819
Tupac,9813230,49,20210819
Beyoncé,9755091,50,20210819
Anuel AA,9718277,51,20210819
Pooh Shiesty,9640875,52,20210819
DJ Khaled,9592208,53,20210819
Migos,9465951,54,20210819
Michael Jackson,9350790,55,20210819
Ed Sheeran,9345339,56,20210819
Imagine Dragons,9335871,57,20210819
EST Gee,9286429,58,20210819
Marshmello,9281841,59,20210819
Lil Uzi Vert,9122181,60,20210819
NF,9000135,61,20210819
Boosie Badazz,8992199,62,20210819
Cardi B,8849418,63,20210819
Lil Tjay,8678588,64,20210819
Dua Lipa,8451735,65,20210819
Gucci Mane,8438939,66,20210819
Travis Scott,8320509,67,20210819
Karol G,8309541,68,20210819
Young Thug,8034299,69,20210819
Usher,7987921,70,20210819
Tom MacDonald,7914823,71,20210819
Maroon 5,7845316,72,20210819
Banda MS,7840282,73,20210819
Khalid,7738338,74,20210819
Daddy Yankee,7663798,75,20210819
Kendrick Lamar,7657209,76,20210819
Aventura,7649868,77,20210819
King Von,7624788,78,20210819
Roddy Rich,7544317,79,20210819
Los Dos Carnales,7525394,80,20210819
Meek Mill,7514340,81,20210819
Upchurch,7471731,82,20210819
NoCap,7433333,83,20210819
Yung Bleu,7422161,84,20210819
JellyRoll,7406597,85,20210819
Jason Aldean,7372170,86,20210819
Romeo Santos,7368765,87,20210819
Sub Urban,7326566,88,20210819
XXXTENTACION,7220336,89,20210819
Metallica,7144082,90,20210819
Bella Poarch,7080527,91,20210819
